Track,Danceability,Loudness,Chords-Changes-Rate,Dynamic-Complexity,Zerocrossingrate,Chords-Number-Rate,Pitch-Salience,Spectral-Centroid,Spectral-Complexity,Spectral-Decrease,Spectral-Energyband-High,Spectral-Energyband-Low,Spectral-Energyband-Middle-High,Spectral-Energyband-Middle-Low,Spectral-Entropy,Spectral-Flux,Spectral-Rolloff,Spectral-Spread,Onset-Rate,Length,BPM,Beats-Loud,Melody,Articulation,Rhythm Complexity,Rhythm Stability,Dissonance,Atonality,Mode,dom,sub,sub-sub,sub-dom,dom-sub,dom-tonic,glob-sub,glob-dom,sub-sub-dom,sub-dom-sub,dom-sub-dom,sub-dom-tonic,dom-tonic-sub,dom-sub-sub,sub-sub-sub,glob-sub-glob,glob-dom-tonic,glob-sub-sub,dom-dom,glob-glob,dom-dom-sub,glob-glob-dom,glob-dom-glob,glob-glob-sub,dom-dom-tonic,glob-sub-dom,dom-tonic-dom,glob-dom-sub,sub-dom-dom,dom-dom-dom,glob-dom-dom,glob-glob-glob,blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock
900015,1.6244481802,0.957002162933,0.050925925374,3.19543671608,0.0600880272686,0.00771604944021,0.522956311703,1410.42626953,12.2944355011,-6.24000229266e-09,0.000792214006651,0.0144680310041,0.00363555783406,0.00619151256979,7.26739692688,0.0750725343823,1809.57495117,3337927.5,5.36041069031,30.0133113861,104.777389526,0.0674497559667,0.5755805373191833,0.6903553605079651,0.5054426193237305,0.6978181004524231,0.5068972706794739,0.6722825765609741,0.5721553564071655,0.1,0.2,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
700054,1.46039843559,0.962558209896,0.0633694007993,2.89712095261,0.0707811415195,0.00772797549143,0.441443502903,1561.7409668,11.9474086761,-8.19759371495e-09,0.00179451541044,0.0214735437185,0.0037028635852,0.00637675030157,7.58222007751,0.0867559015751,1952.48254395,5738760.0,5.29791784286,30.0001583099,97.7397232056,0.0561579801142,0.5690528750419617,0.6473640203475952,0.5131791234016418,0.68514084815979,0.5202981233596802,0.6553590297698975,0.5987390875816345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
200019,1.00104784966,0.632763624191,0.0493827164173,6.75634050369,0.0257740058005,0.0123456791043,0.534214377403,671.360656738,7.76352405548,-3.24210902569e-09,1.32102086354e-05,0.00272864173166,0.00300990184769,0.00761681469157,6.39976406097,0.0344144515693,756.47454834,1900773.75,2.73014712334,30.0133113861,98.6940917969,0.017405807972,0.7143583297729492,0.4702779352664947,0.4264453947544098,0.5921642780303955,0.363149493932724,0.7191085815429688,0.522495687007904,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.3076923076923077,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0,0,1,0,0,0,0,0,0,0
500091,0.811753332615,0.488467901945,0.0817901268601,6.42925214767,0.079930961132,0.0246913582087,0.471165567636,1613.01599121,5.5247297287,-1.77172554405e-09,0.00196338188834,0.0010704761371,0.00318718166091,0.00262809335254,6.56744337082,0.0231775734574,2419.30932617,4295001.0,1.69801831245,30.0133113861,114.21383667,0.0117980772629,0.5636628270149231,0.2663144469261169,0.3910914957523346,0.409626841545105,0.4116257429122925,0.6325427889823914,0.6069797873497009,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
300064,1.62704217434,0.964698553085,0.0757341608405,3.34190869331,0.0347265005112,0.0154559509829,0.388074666262,1104.2869873,11.6372776031,-7.50459694387e-09,0.00084920466179,0.0187868140638,0.00530830770731,0.00709808943793,7.18991088867,0.0820362567902,802.374694824,4437810.0,4.53155231476,30.0001583099,122.908531189,0.094168536365,0.5343698859214783,0.7425435185432434,0.4881186783313751,0.7275418043136597,0.5594141483306885,0.6495660543441772,0.5783771872520447,0.0,0.6666666666666666,0.4545454545454545,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0909090909090909,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
300031,1.08758091927,0.702602207661,0.050925925374,3.48978757858,0.0910482257605,0.0123456791043,0.576888203621,2047.84143066,16.9621334076,-3.04800451545e-09,0.000873807293829,0.00273845437914,0.00494130747393,0.00473913783208,7.80733394623,0.0665231645107,2727.57641602,4330156.0,4.26169300079,30.0133113861,123.715263367,0.0265339538455,0.5892526507377625,0.666252613067627,0.4951846897602081,0.6445988416671753,0.4982483685016632,0.6658955216407776,0.505916178226471,0.2,0.0666666666666666,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
91,1.1544522047,0.931686937809,0.074074074626,3.37525367737,0.018524877727,0.0154320988804,0.445684075356,503.074676514,11.3624420166,-9.57830881276e-09,0.000272839999525,0.0238216668367,0.00275406311266,0.0124598490074,6.3846411705,0.0790657699108,484.080627441,2140382.25,3.76227593422,30.0133113861,124.145797729,0.0585577227175,0.577431857585907,0.6414350271224976,0.4706892073154449,0.6769343018531799,0.4933225214481354,0.6693775653839111,0.5724666714668274,0.0714285714285714,0.2857142857142857,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
38,1.00166213512,0.934874951839,0.050925925374,3.26760077477,0.0236337184906,0.0123456791043,0.447048664093,408.159393311,6.72642946243,-6.6625007733e-09,0.000183408104931,0.00351217063144,0.000990807428025,0.0228238403797,6.10323095322,0.0646446943283,498.859558105,3617948.75,4.42816543579,30.0133113861,128.905639648,0.0287734139711,0.8031054139137268,0.4136894643306732,0.4115972518920898,0.6225836277008057,0.3432995676994324,0.750109851360321,0.5094874501228333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
55,1.43930900097,0.958278000355,0.117283947766,3.28525018692,0.0583016872406,0.0185185186565,0.513049423695,1795.22717285,15.7132921219,-5.44451861373e-09,0.000303826964227,0.0104356249794,0.00570613285527,0.00596444169059,7.40612316132,0.0838764756918,1688.25732422,2954733.5,3.96204280853,30.0133113861,132.251983643,0.0462263561785,0.630687415599823,0.6839419603347778,0.4941661655902862,0.6949270963668823,0.4940217137336731,0.6882264018058777,0.4899044632911682,0.1304347826086956,0.6521739130434783,0.4545454545454545,0.1363636363636363,0.0909090909090909,0.0,0.0909090909090909,0.0,0.1428571428571428,0.0952380952380952,0.0,0.0,0.0,0.0476190476190476,0.2857142857142857,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
900046,1.16777980328,0.9371778965,0.0231481473893,2.54824447632,0.0610468536615,0.00925925932825,0.539646267891,1394.94604492,20.5417308807,-5.62796653725e-09,0.00067193293944,0.00597566226497,0.00802785903215,0.00935918837786,7.54272270203,0.0788820460439,1661.86865234,3613415.5,3.8954539299,30.0133113861,101.684669495,0.0379679724574,0.6254410743713379,0.6081677079200745,0.4834643900394439,0.6427406668663025,0.4629740715026855,0.680575966835022,0.4992165267467499,0.0909090909090909,0.4545454545454545,0.1,0.1,0.0,0.0,0.3,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
300014,1.55492568016,0.981742024422,0.0540958270431,1.22989439964,0.0832774415612,0.00772797549143,0.53869253397,2034.3840332,28.4725437164,-7.58668683432e-09,0.00203152513131,0.0136096142232,0.00779685704038,0.00957087799907,7.82541227341,0.0998992547393,2300.27563477,4285389.5,4.69815349579,29.9929027557,103.545814514,0.0590800270438,0.6780895590782166,0.6540284156799316,0.4806447923183441,0.6971701979637146,0.457855224609375,0.7050648927688599,0.4761151969432831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
600060,1.7410877943,0.977057337761,0.0478395074606,1.04328489304,0.0725542902946,0.00925925932825,0.670483350754,1937.21520996,38.9289016724,-7.24517246198e-09,0.00134801073,0.00991150736809,0.0075126606971,0.0122696096078,7.80621051788,0.0992562919855,2173.40405273,3125568.5,2.43049693108,30.0133113861,89.5711669922,0.0482493527234,0.4871971309185028,0.7699431777000427,0.5873088240623474,0.6747045516967773,0.7187188267707825,0.5976709127426147,0.6188008189201355,0.0,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
500035,0.909886717796,0.865006268024,0.0540123470128,3.17815756798,0.0190225914121,0.0185185186565,0.563518583775,458.628051758,10.1808347702,-6.28963725546e-09,7.32028411221e-06,0.0030009271577,0.00169409427326,0.0201284885406,6.00434398651,0.0507155880332,506.247344971,1717851.625,2.79673600197,30.0133113861,140.348693848,0.0288818906993,0.6567891836166382,0.4526758790016174,0.4172509610652923,0.5450671315193176,0.388522207736969,0.6751792430877686,0.5370689630508423,0.1428571428571428,0.2142857142857142,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
400073,1.12983572483,0.969369471073,0.117283947766,2.79844927788,0.04436076805,0.0154320988804,0.514559388161,825.33782959,9.80061817169,-1.13493507925e-08,0.000735420908313,0.0262113921344,0.00104338710662,0.020527638495,7.13756990433,0.110357917845,873.591552734,5297926.0,5.09405517578,30.0133113861,92.4742507935,0.0812809169292,0.5796151757240295,0.6576220393180847,0.4928674399852752,0.6866310238838196,0.4687774777412414,0.6863255500793457,0.575227677822113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
100026,0.906188309193,0.222906678915,0.0447530858219,8.4239282608,0.0411242991686,0.0123456791043,0.525255322456,911.149719238,8.7557964325,-3.22555626653e-09,5.50379845663e-05,0.00223581073806,0.00454195262864,0.0068396278657,6.49325609207,0.037642840296,1185.97521973,1800576.375,2.56367468834,30.0133113861,153.369262695,0.017180852592,0.6253012418746948,0.3869699835777282,0.4295367896556854,0.5170239210128784,0.4246395826339721,0.6551443934440613,0.583610475063324,0.0625,0.375,0.0666666666666666,0.0,0.0,0.0666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
800048,1.92855596542,0.976463139057,0.0370942801237,2.75020575523,0.059047665447,0.00772797549143,0.504124879837,1598.6105957,14.598608017,-6.83751766317e-09,0.00177554006223,0.0150142675266,0.00442548422143,0.00782253500074,7.46039962769,0.0808170810342,1669.19873047,4293832.0,4.73147344589,30.0001583099,87.7341766357,0.0375432930887,0.6111541986465454,0.7181812524795532,0.4936166703701019,0.7340521216392517,0.513244092464447,0.6848236918449402,0.566127359867096,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
800026,1.73939275742,0.978827476501,0.0540123470128,3.51747751236,0.0389379784465,0.0108024692163,0.435419052839,1213.12548828,12.0896444321,-8.94326213086e-09,0.000661177095026,0.0244053974748,0.00433939928189,0.0068407477811,7.01084804535,0.0824932232499,1020.54638672,3504545.75,4.36157655716,30.0133113861,137.481262207,0.0682001933455,0.6318349242210388,0.6728548407554626,0.4848231971263885,0.7157808542251587,0.4764912128448486,0.691876232624054,0.5454190969467163,0.4,0.2666666666666666,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
400095,1.39385724068,0.942063331604,0.141975313425,2.86367177963,0.083086296916,0.0185185186565,0.572325766087,2303.57202148,22.0780525208,-5.40790878745e-09,0.00139489106368,0.0118426736444,0.00521639874205,0.00488191423938,7.89973688126,0.0946598351002,2562.02075195,3442483.0,4.2283987999,30.0133113861,111.290657043,0.0436607934535,0.5027679204940796,0.7784093022346497,0.5469252467155457,0.7023077011108398,0.653093695640564,0.6325031518936157,0.5474357008934021,0.2857142857142857,0.2142857142857142,0.0,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
700029,1.34304070473,0.960589110851,0.0525502301753,2.97033953667,0.0590046159923,0.0123647600412,0.499064266682,1177.30957031,15.4856920242,-9.19712395131e-09,0.00150066777132,0.0164759494364,0.00647679110989,0.0132961999625,7.56749248505,0.104473814368,1345.61547852,5356730.0,3.76518678665,30.0001583099,161.498977661,0.0732822865248,0.5453545451164246,0.7084316611289978,0.5104675889015198,0.7238165140151978,0.5348973274230957,0.6577889919281006,0.5758013129234314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
100020,0.983162164688,0.761375844479,0.0277777779847,5.24489021301,0.0353177525103,0.00925925932825,0.545601129532,805.186279297,11.4088096619,-4.30728652745e-09,4.25906509918e-05,0.00190727342851,0.00395266991109,0.0117346309125,6.53852510452,0.0479460917413,976.764465332,1954650.0,2.33061337471,30.0133113861,143.330474854,0.027181070298,0.69278484582901,0.4003306031227112,0.4105941653251648,0.5429086089134216,0.3558727204799652,0.6967258453369141,0.5698546767234802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
800060,1.09623110294,0.71365916729,0.0710973739624,6.83222723007,0.06176096946,0.0154559509829,0.545044064522,1470.38220215,7.49729299545,-2.52347964746e-09,0.000491579412483,0.000400835328037,0.00299350731075,0.00680475775152,7.14764881134,0.0383990332484,1803.87744141,3601055.25,3.16542243958,30.0001583099,113.853652954,0.0171505026519,0.6658905148506165,0.438257485628128,0.3956382870674133,0.5259235501289368,0.3731589317321777,0.6877936124801636,0.5747424960136414,0.3529411764705882,0.2941176470588235,0.125,0.0625,0.1875,0.0,0.0,0.0625,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
300040,2.02291822433,0.978416085243,0.101851850748,3.34360456467,0.0659258961678,0.0123456791043,0.523842036724,1813.61877441,17.3972187042,-6.66147093042e-09,0.000846698821988,0.0157140940428,0.00612133415416,0.00510338600725,7.66124582291,0.0985343903303,1792.64794922,3845245.5,4.19510412216,30.0133113861,138.009277344,0.0940827950835,0.5629030466079712,0.6858087182044983,0.5044575929641724,0.7024437189102173,0.5218006372451782,0.6570262312889099,0.554899275302887,0.5,0.3,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,1,0,0,0,0,0,0
100037,0.969271540642,0.421677470207,0.0493827164173,5.95005226135,0.0476519465446,0.0138888889924,0.523066341877,1159.40966797,10.3933544159,-3.35999006396e-09,8.11284480733e-05,0.000871194817591,0.00488987751305,0.00828924681991,6.72822570801,0.046327188611,1392.6015625,2121598.5,2.36390781403,30.0133113861,149.220581055,0.0203001238406,0.6262204051017761,0.4634948670864105,0.4354133903980255,0.527715802192688,0.4039380550384521,0.6767058968544006,0.537541389465332,0.0,0.3076923076923077,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
200014,1.29754829407,0.963030338287,0.0385802462697,2.92349910736,0.0641225725412,0.0123456791043,0.533511936665,1300.55480957,16.5494594574,-6.99962710016e-09,0.00137420161627,0.0100170569494,0.00585746672004,0.0135748684406,7.53694486618,0.090807273984,1558.27990723,4907393.5,3.8954539299,30.0133113861,137.078414917,0.0490871444345,0.6738190054893494,0.6037148833274841,0.4626634418964386,0.6586390733718872,0.4254569411277771,0.7012006640434265,0.5081661939620972,0.0625,0.3125,0.1333333333333333,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
200027,1.29870963097,0.941381037235,0.0246913582087,2.39764761925,0.0497329905629,0.0108024692163,0.565930962563,1275.20593262,19.9296760559,-5.72310954183e-09,0.000207833698369,0.00419855909422,0.00804624706507,0.0125735504553,7.34485864639,0.0831476002932,1359.05578613,2959702.25,3.79557037354,30.0133113861,92.834487915,0.0338012650609,0.6463446021080017,0.6704801917076111,0.480602353811264,0.6484348177909851,0.4724712371826172,0.6942762136459351,0.4528153240680694,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.1,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
200055,1.05482661724,0.94827902317,0.0586419738829,2.1976544857,0.0423306636512,0.00925925932825,0.560853421688,1024.35791016,19.4899539948,-7.71459252036e-09,0.000431903172284,0.0093406457454,0.00557478377596,0.0171590931714,7.35006952286,0.0826456546783,990.458374023,3392738.0,3.86215925217,30.0133113861,131.994522095,0.0590805858374,0.6452215313911438,0.6814145445823669,0.488172322511673,0.681045651435852,0.494009792804718,0.6858439445495605,0.4580695331096649,0.3571428571428571,0.1428571428571428,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,0.1538461538461538,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
800086,1.1551399231,0.971169292927,0.00927357003093,4.19911193848,0.132434487343,0.00772797549143,0.721002042294,2643.7355957,26.1933479309,-2.5408442017e-09,0.00951290689409,0.000701682292856,0.00485102087259,0.00168138684239,7.87503242493,0.106116749346,5406.60693359,4167676.0,9.39630699158,30.0001583099,128.917907715,0.00155234511476,0.3442789018154144,0.6817789673805237,0.5141337513923645,0.6751145124435425,0.6095820665359497,0.5601422786712646,0.5930390954017639,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
900079,1.1313842535,0.94012761116,0.0432098768651,2.31182909012,0.0570289120078,0.0138888889924,0.59210896492,1398.73156738,22.323802948,-5.90864113192e-09,0.00091332878219,0.00358697585762,0.00675906799734,0.0140036530793,7.52696704865,0.0867918878794,1571.67480469,3427781.75,3.86215925217,30.0133113861,125.032432556,0.0345500819385,0.64422607421875,0.7319388389587402,0.4749364554882049,0.6856544017791748,0.5129027366638184,0.6868056058883667,0.4128614068031311,0.2692307692307692,0.2307692307692307,0.04,0.04,0.04,0.04,0.12,0.16,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0416666666666666,0.08,0.2,0.0416666666666666,0.1666666666666666,0.125,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0,0,0,0,0,0,0,0,0,0,1
500097,1.15077805519,0.781512856483,0.0570987649262,3.7527654171,0.0204504560679,0.0200617276132,0.416203349829,466.906585693,6.87789821625,-1.06903410568e-08,3.01052077702e-05,0.0220356173813,0.0024563590996,0.0171749871224,5.99649810791,0.0417525917292,502.785736084,2819437.0,2.53038024902,30.0133113861,92.5847091675,0.0667211189866,0.5808279514312744,0.3160142004489898,0.4006231129169464,0.4430803656578064,0.4038653373718261,0.6291128993034363,0.6211225986480713,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
200058,1.08792388439,0.946256697178,0.0447530858219,2.95785951614,0.0384447909892,0.0108024692163,0.574037432671,886.500549316,14.8794431686,-6.94420521086e-09,0.000424001103966,0.00836494937539,0.00339357275516,0.017084820196,7.17892980576,0.0741496160626,762.267028809,3651050.75,3.49592018127,30.0133113861,113.395751953,0.0408995188773,0.7041193842887878,0.6533679962158203,0.46828493475914,0.7072173357009888,0.451863557100296,0.7189436554908752,0.4798922836780548,0.2222222222222222,0.4444444444444444,0.125,0.25,0.0714285714285714,0.0714285714285714,0.25,0.1666666666666666,0.1428571428571428,0.0769230769230769,0.2,0.0769230769230769,0.0909090909090909,0.05,0.0769230769230769,0.3,0.2,0.1428571428571428,0.1333333333333333,0.1666666666666666,0.0714285714285714,0.2,0.125,0.0909090909090909,0.0384615384615384,0.0769230769230769,0.0625,0.0476190476190476,0.0714285714285714,0.0384615384615384,0.0714285714285714,0.0476190476190476,0,0,1,0,0,0,0,0,0,0
700004,1.35099995136,0.971819758415,0.0788253471255,1.9084700346,0.0639301016927,0.0185471400619,0.557303249836,1428.98364258,23.119102478,-9.00234020662e-09,0.00123231578618,0.0135999517515,0.0109116379172,0.0122699989006,7.65929508209,0.101512767375,1646.94824219,4392513.5,3.46530461311,30.0001583099,107.220954895,0.0406913906336,0.5805771350860596,0.5707456469535828,0.5124207735061646,0.6237926483154297,0.479482352733612,0.6500576138496399,0.5583013296127319,0.3157894736842105,0.1578947368421052,0.0555555555555555,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
400091,1.52345085144,0.953469693661,0.0956790149212,2.50504088402,0.0729316323996,0.0108024692163,0.494406849146,2177.66186523,20.3871707916,-7.38351424445e-09,0.00133873731829,0.0187420081347,0.00494508817792,0.0062771239318,7.76376628876,0.108450390399,2082.53100586,3602175.25,5.02746629715,30.0133113861,101.729316711,0.0415824428201,0.486511617898941,0.7490654587745667,0.5429978966712952,0.690441906452179,0.6458516716957092,0.6118372082710266,0.5732969641685486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
700090,1.20775723457,0.968392789364,0.0618238039315,1.91380774975,0.077978476882,0.0108191650361,0.553505718708,1413.47375488,19.4508895874,-8.8068210502e-09,0.00358813186176,0.01293197833,0.00509584601969,0.0169666521251,7.68827772141,0.0953820794821,1865.9440918,5822790.5,5.16463661194,30.0001583099,101.739303589,0.0442462638021,0.6723693609237671,0.661220133304596,0.4949571788311004,0.6922036409378052,0.4430906176567077,0.7169255018234253,0.5152509808540344,0.0,0.4285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
